Wall time,Step,Value
1678498194.6760354,26670000,1690.2830810546875
1678498216.1161172,26690000,1676.8248291015625
1678498346.5081902,26810000,1683.6246337890625
1678498358.7011886,26820000,1690.29345703125
1678498366.8494563,26830000,1682.578857421875
1678498379.9143057,26840000,1682.3416748046875
1678498408.4928992,26870000,1673.171630859375
1678498450.1237288,26910000,1674.1885986328125
1678498514.3720553,26970000,1684.459716796875
1678498523.0426095,26980000,1688.5753173828125
1678498556.976943,27010000,1677.3382568359375
1678498639.5949602,27090000,1677.0916748046875
1678498691.3988595,27140000,1691.205322265625
1678498723.9930277,27170000,1680.211181640625
1678498752.2137597,27200000,1676.3270263671875
1678498765.4922843,27210000,1676.455810546875
1678498824.410621,27270000,1678.59130859375
1678498845.3339372,27290000,1682.963623046875
1678498909.608063,27350000,1676.0281982421875
1678498943.7063107,27380000,1669.015380859375
1678498973.6029487,27410000,1664.3255615234375
1678498985.906785,27420000,1671.600830078125
1678499026.4030871,27460000,1674.2332763671875
1678499225.2089758,27650000,1689.9019775390625
1678499267.1585708,27690000,1659.3143310546875
1678499289.0343103,27710000,1656.7994384765625
1678499343.3594005,27760000,1676.9520263671875
1678499397.1312356,27810000,1680.2340087890625
1678499531.9658244,27940000,1672.9688720703125
1678499571.9064546,27980000,1660.4051513671875
1678499602.0369997,28010000,1665.6937255859375
1678499761.3842602,28160000,1683.283203125
1678499873.2601507,28270000,1655.72802734375
1678499882.8111658,28280000,1647.9359130859375
1678499915.7211554,28310000,1656.402099609375
1678499980.6907,28370000,1669.4093017578125
1678500051.5057418,28440000,1687.8077392578125
1678500063.9070575,28450000,1690.5933837890625
1678500072.0543365,28460000,1697.4456787109375
1678500085.3364093,28470000,1698.4442138671875
1678500094.2042856,28480000,1699.289794921875
1678500106.2052999,28490000,1695.704345703125
1678500192.3204951,28570000,1683.97314453125
1678500430.6145747,28800000,1660.7608642578125
1678500438.059963,28810000,1664.6783447265625
1678500450.5142372,28820000,1666.5704345703125
1678500521.4682457,28890000,1693.0614013671875
